city,lat,lon
London,-0.14203657264901762,51.53871065
London,-0.16191558045545706,51.52272105
London,-0.0556378,51.5287384
London,-0.15806445643972644,51.5918095
London,-0.0822792,51.473761
London,-0.0054617,51.4415073
London,-0.1276474,51.5073219
London,0.020603671182795897,51.54455325
London,-0.1620882,51.4919181
London,-0.0759563,51.5844052
London,-0.07794,51.517777
London,-0.028906903143714566,51.51501955
London,-0.1928799179555175,51.512732
London,-0.0752974,51.5154567
London,-0.059655,51.514899
London,-0.0621081,51.5095655
London,-0.168299,51.493393
London,0.03030354233181628,51.5472386
London,-0.1530738,51.4905523
London,0.0196851,51.5545559
London,0.049853,51.544993
London,0.009108200000002571,51.542444849999995
London,-0.018566723918731282,51.49820355
London,-0.1444417,51.5390484
London,-0.16486844019461414,51.5153017
London,-0.1351048,51.5379012
London,-0.0769303901799102,51.52731835
London,-0.059655,51.514899
London,-0.1933818,51.5117292
London,-0.117503,51.476625
London,-0.0814223,51.5039707
London,-0.1276474,51.5073219
London,-0.145195,51.50692
London,-0.1163995,51.5300572
London,-0.0735281,51.516975
London,-0.1106073,51.4888294
London,-0.1108145,51.5333597
London,-0.1684412,51.4350396
London,-0.0783815,51.5180471
London,-0.1276474,51.5073219
London,-0.14002060287655926,51.491873850000005
London,-0.073273,51.523716
London,-0.0014413,51.4832835
London,-0.2228007,51.5052291
London,-0.14193,51.516943
London,-0.1276474,51.5073219
London,-0.1420271,51.5185704
London,-0.17057287890625128,51.51699935
London,-0.05616710418665617,51.52042295
London,-0.1199257,51.5309437
London,-0.19083189687499832,51.502173549999995
London,-0.0984896,51.6117454
London,-0.093144,51.5754509
London,,
London,-0.0775186,51.5813029
London,-0.070266,51.517427
London,-0.1416895,51.4950474
London,-0.07562763617308042,51.457640999999995
London,-0.0317578,51.5123889
London,-0.059655,51.514899
London,-0.2675798,51.5052451
London,-0.154455,51.515378
London,,
London,-0.0174996,51.5002965
London,-0.1276474,51.5073219
London,-0.1420856,51.5412549
London,,
London,0.019273667875062878,51.50833132008075
London,-0.12176119397379409,51.52850195
London,-0.17899533430537432,51.5459022
London,-0.07972812920181202,51.47019985
London,-0.1028794,51.5020687
London,-0.1274026,51.5258285
London,-0.0777411,51.5019501
London,-0.11712012628813956,51.54051485
London,0.0016944,51.5642553
London,-0.111373,51.5325248
London,,
London,-0.13156988869538708,51.51294475
London,-0.13891152102076326,51.542148850000004
London,-0.1866562,51.5014646
London,-0.18736639297893315,51.5127124
London,-0.1351318,51.5271089
London,-0.1276474,51.5073219
London,-0.14022076139566564,51.5360606
London,-0.1302714634807203,51.453350150000006
London,-0.099112586183384,51.503848899999994
London,-0.18371548120689574,51.5124369
London,-0.311973,51.5554101
London,-0.06960846832855003,51.519207449999996
London,-0.07125129269753813,51.5185241
London,-0.07688874507040912,51.53079275
London,-0.038703,51.491825
London,-0.1276474,51.5073219
London,-0.07092,51.513815
London,-0.23122779311558495,51.5017219
London,-0.1276474,51.5073219
London,,
London,-0.133032,51.51674
London,-0.1256185,51.5115834
London,-0.181933,51.495885
London,-0.1223101,51.544211
London,-0.1276474,51.5073219
London,,
London,-0.0722746634000001,51.520177700000005
London,-0.2071819,51.4909082
London,-0.11817568683738999,51.491327999999996
London,-0.052843,51.515717
London,-0.07164754296577888,51.5186442
London,-0.0184133,51.5129179
London,-0.132213,51.494188
London,-0.1893379,51.4960821
London,-0.0242973,51.5274335
London,,
London,-0.2041393357537481,51.5361809
London,-0.058443,51.523463
London,-0.1093173,51.5626075
London,-0.16273203065068276,51.491700949999995
London,-0.19053195302610762,51.490267200000005
London,-0.02076983796811745,51.5870362
London,0.015041190750578281,51.54686195
London,-0.1731502023239081,51.51637725
London,-0.0711958,51.5202866
London,-0.1496235,51.4938503
London,-0.020319,51.497552
London,,
London,-0.09833095000000236,51.530155449999995
London,-0.056164,51.520397
London,,
London,-0.2624032,51.5318751
London,-0.04689818686484996,51.521547749999996
London,-0.0840996,51.5258738
London,0.004292966899377889,51.54540485
London,-0.1276474,51.5073219
London,-0.036768438471025,51.52450865
London,-0.237568,51.4929346
London,-0.1380629,51.5230312
London,-0.2195032,51.4841986
London,-0.1581796,51.4635406
London,-0.1302714634807203,51.453350150000006
London,-0.05616710418665617,51.52042295
London,-0.013782,51.530027
London,-0.0131346,51.5001925
London,-0.10153072250887094,51.512471250000004
London,-0.17013759398294706,51.42205475
London,,
London,-0.168077,51.522244
London,-0.1562389,51.4990691
London,-0.0830634,51.4958554
London,-0.0565247,51.5168707
London,-0.12864828979614362,51.5102588
London,-0.1661313,51.4227724
London,-0.0479751,51.5288626
London,-0.1447317,51.4968723
London,0.0387326,51.5365341
London,-0.005016,51.5351078
London,-0.097627,51.363234
London,-0.25120410642316493,51.47206855
London,-0.18215395,51.4321876
London,-0.19726259262739898,51.5136351
London,-0.0190514,51.4973013
London,-0.142066,51.512967
London,-0.00719814,51.57986516
London,-0.10070535000000577,51.56255655
London,-0.189535,51.514903
London,-0.2771427,51.5654312
London,-0.110903,51.569284
London,-0.1019428466830466,51.5227791
London,-0.08057252671521029,51.525418599999995
London,-0.1276474,51.5073219
London,-0.186004,51.517817
London,-0.07818344297903561,51.52669365
London,-0.206763,51.527551
London,-0.13592088963182125,51.56247895
London,-0.1191956,51.5573872
London,-0.1048749022059365,51.5201012
London,-0.1267234687562403,51.5061509
London,-0.053607,51.526359
London,-0.1906996,51.5021674
London,-0.1993966,51.4378244
London,-0.1655811,51.4261297
London,-0.1094513,51.5236447
London,-0.07149632932465552,51.5191854
London,-0.0025288421661183664,51.53838465
London,-0.04961391053958387,51.521001850000005
London,-0.1260753,51.5095894
London,-0.12909775,51.52842295
London,-0.060482,51.474096
London,-0.1108112,51.5307143
London,-0.0793219,51.4902969
London,-0.1336057,51.5120697
London,-0.1590623,51.519561
London,-0.0370911,51.4757953
London,-0.1648765629305473,51.49846205
London,-0.2334394,51.5084326
London,-0.1807515,51.49139
London,-0.025472,51.409598
London,-0.154842,51.511425
London,-0.145343849968501,51.506808899999996
London,-0.07374891930232522,51.5195372
London,-0.1305346,51.5073717
London,-0.1583386,51.5196824
London,-0.0435797,51.5142847
London,-0.124994,51.513879
London,-0.0577662,51.6102054
London,-0.3006041,51.3921313
London,-0.066389,51.444456
London,,
London,,
London,,
London,-0.12601323279704263,51.48565845
London,-0.16761840382652599,51.518766049999996
London,-0.145391,51.506429
London,-0.080035,51.527041
London,,
London,-0.1276474,51.5073219
London,-0.2276247,51.4978968
London,-0.1818588,51.4956129
London,0.004289,51.542004
London,,
London,,
London,-0.0674577,51.5311191
London,-0.172489,51.498261
London,-0.1335372,51.5119755
London,-0.22532635295951095,51.53116775
London,-0.064251,51.516989
London,-0.1837186029126201,51.514362399999996
London,,
London,,
London,,
London,-0.06785913812660517,51.46941095
London,-0.1603683,51.5158396
London,-0.2020575,51.44593
London,-0.158677,51.51353
London,-0.058367,51.515098
London,-0.071569,51.520661
London,,
London,-0.0203705,51.5161044
London,-0.0184133,51.5129179
London,-0.0854497,51.5245719
London,-0.1012445,51.579292
London,-0.100887,51.512917
London,-0.101487,51.497645
London,-0.3019834166896974,51.5094143
London,-0.0594283,51.5114229
London,-0.2066164,51.5092998
London,-0.1037319,51.5221466
London,-0.050062,51.515307
London,-0.05614092852218734,51.53240635
London,,
London,-0.057277498111306946,51.5128385
London,-0.0942442,51.4902162
London,0.0056704,51.4898437
London,-0.1605555242069644,51.51559575
London,-0.125447,51.526835
London,-0.1660357,51.4781498
London,-0.3038871,51.5173313
London,-0.178723,51.512601
London,,
London,-0.136011,51.511035
London,-0.1621499,51.4911088
London,,
London,-0.1390991377301874,51.51662215
London,-0.0664276,51.525172
London,-0.065761,51.525787
London,,
London,-0.254623,51.495819
London,-0.205001,51.493723
London,-0.152096,51.538363
London,,
London,0.06493180682293964,51.52691564178538
London,-0.2291745,51.5306794
London,-0.123912,51.513903
London,-0.1392898835498939,51.51844915
London,-0.186045,51.510681
London,-0.13194679262345713,51.51163245
London,,
London,-0.30063450312718076,51.4841564
London,-0.1850125,51.5019458
London,-0.11651585328118966,51.521972149999996
London,-0.19453416513671068,51.4993476
London,-0.134778,51.519573
London,,
London,-0.141455,51.485201
London,,
London,-0.104865,51.503483
London,-0.06584,51.526079
London,-0.0695377,51.517925
London,,
London,-0.182622,51.491003
London,0.0864116,51.4840726
London,-0.177661,51.519474
London,,
London,0.029908064447980297,51.500347649999995
London,,
London,-0.1379305,51.5177607
London,-0.183876,51.498479
London,-0.2048659,51.4939925
London,-0.171243,51.51637
London,-0.145195,51.50692
London,-0.031895,51.443308
London,0.0415732,51.5442679
London,-0.1327835053511864,51.51842375
London,0.02222474194582038,51.54702265
London,-0.0363789,51.5165279
London,,
London,-0.1276474,51.5073219
London,-0.068068,51.510252
London,,
London,0.0366123,51.5326823
London,-0.19145629938615027,51.4943021
London,-0.1276474,51.5073219
London,-0.2462123,51.54366
London,,
London,-0.134112,51.510089
London,-0.115103,51.503705
London,-0.073291,51.519662
London,-0.03839095,51.5161951
London,-0.052602,51.518729
London,-0.0251641,51.4919074
London,,
London,,
London,0.0889467,51.4976032
London,-0.0713923,51.520286
London,-0.0363737,51.5123693
London,-0.1276474,51.5073219
London,-0.18719318366947013,51.4962671
London,-0.02245425353033003,51.4927751
London,-0.21212733797814248,51.49727195
London,-0.165363,51.51506
London,-0.028399284615384615,51.589096969230766
London,-0.141685,51.485712
London,-0.2056625908133346,51.48922829999999
London,-0.1276474,51.5073219
London,-0.1225735,51.4406621
London,0.0843122,51.5403524
London,-0.193319,51.5153165
London,-0.07465,51.5180104
London,,
London,-0.01257428583919512,51.50062005
London,-0.000704,51.568434
London,,
London,,
London,,
London,-0.05302600000000045,51.44101575
London,-0.158639,51.5145339
London,0.008515,51.521485
London,-0.12321501074883981,51.5134415
London,-0.080221,51.526832
London,0.0147161,51.5430572
London,,
London,,
London,-0.182013,51.527886
London,-0.0218416,51.4655437
London,-0.236115,51.493219
London,-0.1925928,51.5497691
London,-0.0972706,51.5254493
London,-0.2271046142397879,51.50247455
London,,
London,-0.19066527951146578,51.51490055
London,-0.19086885155192634,51.52354495
London,-0.132442,51.498208
London,0.009102194350603887,51.54943385
London,-0.1586624,51.4636275
London,-0.157956,51.515737
London,-0.1172843,51.5194715
London,-0.17783806710121153,51.5135888
London,-0.2405558,51.4944697
London,-0.12909775,51.52842295
London,-0.089878,51.513263
London,-0.078257,51.495641
London,-0.2147522,51.480033
London,,
London,-0.13773,51.490919
London,-0.2438197,51.4792782
London,,
London,-0.1086447,51.519287
London,,
London,,
London,-0.12939965947108256,51.4882236
London,,
London,-0.1032476,51.520647
London,-0.2459438,51.4776759
London,-0.1105588,51.4931919
London,0.0276311,51.4495785
London,-0.1912635,51.5026277
London,-0.1019428466830466,51.5227791
London,-0.12584060364864338,51.5146524
London,-0.181751859630725,51.501113849999996
London,-0.146797,51.613346
London,-0.2514798460526198,51.4717612
London,,
London,,
London,-0.04696752075100305,51.547652299999996
London,-0.0644623,51.5164083
London,-0.19145629938615027,51.4943021
London,-0.2266973,51.5114822
London,,
London,-0.021093506043992984,51.49776945
London,-0.0195002,51.4728299
London,-0.225463,51.547625
London,-0.14767343872322142,51.513788950000006
London,-0.147915,51.505909
London,-0.047822,51.4739608
London,0.0213287,51.4846291
London,-0.1377668,51.4551553
London,,
London,0.0554744,51.5164918
London,-0.1818233,51.5173611
London,-0.0207039,51.5014476
London,-0.1349624,51.5422314
London,-0.18605899713482427,51.51351765
London,,
London,,
London,-0.11765685000000023,51.54336955
London,-0.0381773,51.517476450000004
London,,
London,-0.0771619,51.502906
London,-0.1468753,51.44039
London,-0.17900791916983272,51.5127914
London,-0.0968572,51.52679
London,-0.1003313,51.4991198
London,-0.09425845051350851,51.4718449
London,,
London,,
London,,
London,-0.263253,51.5406931
London,-0.21420499343758348,51.544981899999996
London,-0.01172,51.467526
London,,
London,-0.063845,51.514798
London,-0.051924,51.513787
London,-0.0718536,51.5270346
London,-0.08277269753521241,51.52675615
London,-0.0104378,51.444453
London,-0.1293478210526314,51.5270096
London,-0.1364721,51.5154795
London,-0.070677,51.516136
London,-0.01943165840937147,51.497798149999994
London,-0.0956073,51.5602292
London,-0.22873228336580992,51.53134795
London,-0.2110071,51.5335
London,-0.0887496,51.5272308
London,-0.02713407357954686,51.4992867
London,-0.102117,51.523483
London,,
London,,
London,0.016116,51.508606
London,-0.1857311,51.5707284
London,-0.1158435,51.5294014
London,-0.2195032,51.4841986
London,-0.06854466292385375,51.510415699999996
London,-0.21593159452810645,51.499589
London,0.0627974,51.5253829
London,,
London,-0.159739,51.515024
London,0.0004784583913034387,51.542518099999995
London,-0.0916191,51.5006056
London,-0.169746,51.517512
London,,
London,,
London,,
London,-0.276846,51.527488
London,0.0685877,51.4902434
London,-0.2114144,51.5000841
London,-0.1276474,51.5073219
London,-0.1276474,51.5073219
London,,
London,-0.063428,51.51606
London,-0.31971559450930975,51.49903745
London,-0.0543775,51.5222775
London,,
London,-0.196088,51.527209
London,-0.028457009186021093,51.5084327
London,-0.0198271,51.4981957
London,-0.095097,51.503264
London,-0.144329,51.508752
London,-0.1276474,51.5073219
London,-0.1532,51.519231
London,,
London,0.0589784,51.5188397
London,,
London,,
London,-0.222743,51.497649
London,-0.118445,51.530496
London,-0.2511863,51.4536284
London,-0.3301943,51.5163854
London,-0.114238,51.5831269
London,-0.1210471,51.5410123
London,-0.13792368294797286,51.522752249999996
London,-0.13792368294797286,51.522752249999996
London,-0.135054,51.515315
London,-0.1699651,51.5197604
London,-0.1313237,51.5334194
London,,
London,-0.0715166,51.5239961
London,-0.0792945,51.5179012
London,,
London,-0.1233644,51.515471
London,-0.2395391,51.5494513
London,-0.123045,51.508708
London,-0.1903354,51.4707675
London,-0.12601323279704263,51.48565845
London,,
London,-0.1649578,51.4952569
London,-0.010923,51.4811266
London,-0.149831,51.515984
London,,
London,-0.0397679,51.4470757
London,-0.08544109720487261,51.527725200000006
London,-0.038512,51.497679
London,-0.1442841,51.5372847
London,-0.017372649174649882,51.491127250000005
London,,
London,-0.1178037,51.5380132
London,,
London,-0.09902339477658864,51.53297995
London,-0.1532111,51.4676849
London,-0.1711031,51.5160564
London,,
London,0.0004117,51.4719161
London,-0.0772274,51.5242202
London,-0.18934018703178612,51.532958550000004
London,-0.1434328,51.49119
London,0.0426697,51.5117165
London,-0.1276474,51.5073219
London,0.0108316,51.5122115
London,-0.065731,51.546067
London,-0.089878,51.513263
London,-0.0747392,51.5182891
London,-0.084417,51.51015
London,-0.13883,51.518776
London,-0.0972434,51.5192634
London,,
London,,
London,0.0222442,51.5168015
London,-0.165297,51.516167
London,-0.23478109544044667,51.4950131
London,-0.18835351591112864,51.495466449999995
London,-0.167832,51.51922
London,-0.1161872,51.4434869
London,,
London,-0.2099436,51.5185459
London,,
London,-0.017831080922693192,51.51202025
London,-0.055406,51.511475
London,-0.305728,51.509834
London,-0.0272106,51.5061462
London,-0.1969715518049017,51.49482338286384
London,-0.3356585,51.5070112
London,,
London,-0.0809317,51.5280893
London,-0.1531926,51.5221627
London,-0.077092,51.532451
London,-0.1578741,51.4368883
London,-0.07099186924665941,51.52393925
London,-0.13974254932662172,51.52180425
London,-0.13922859727654652,51.53474895
London,-0.1382473,51.5408392
London,-0.074018,51.517172
London,-0.0164816,51.5001914
London,-0.1410491,51.4193582
London,-0.005288,51.55471
London,-0.1276474,51.5073219
London,-0.13912908448795097,51.541843400000005
London,-0.0684976,51.5121651
London,-0.0813338,51.5028335
London,-0.12702471690128103,51.4861806
London,-0.13138920000000848,51.52110105
London,,
London,-0.083859,51.51021
London,-0.079091,51.518375
London,-0.099076,51.509648
London,-0.0238903,51.5012984
London,-0.1403876129742136,51.4924624
London,-0.1318134,51.5093849
London,-0.1149235,51.5340223
London,-0.159602,51.514247
London,-0.0760629,51.5169376
London,-0.20335538927103106,51.52412995
London,-0.11142338888223335,51.5436799
London,,
London,0.06710207839774796,51.49045835
London,-0.191504,51.515522
London,-0.1276474,51.5073219
London,-0.1276474,51.5073219
London,-0.0054605,51.5688015
London,-0.0012009349726763935,51.507681399999996
London,-0.07164754296577888,51.5186442
London,-0.1384657,51.4905073
London,,
London,-0.14192,51.5421312
London,-0.17483800290579646,51.5129087
London,-0.172983,51.515723
London,-0.064327,51.51605
London,,
London,-0.0765165,51.3965625
London,,
London,-0.172797,51.516612
London,0.0148144,51.5080862
London,-0.1288576,51.5124805
London,-0.261249825,51.46993485
London,-0.233358,51.501431
London,-0.0968093868931527,51.5254998
London,-0.0802433,51.5620099
London,-0.1276474,51.5073219
London,-0.1894601,51.5152585
London,-0.2213116,51.5884377
London,0.070637,51.556638
London,-0.072951,51.519663
London,-0.1220617,51.5337416
London,-0.1172498,51.5341313
London,-0.1116604,51.5223422
London,-0.056203,51.481222
London,,
London,,
London,-0.16911774196853985,51.4960514
London,-0.1605878,51.4324623
London,-0.13797351890811538,51.52189725
London,-0.148791,51.516992
London,-0.10627194419508011,51.54779695
London,-0.15312438578253781,51.51991995
London,-0.0868537,51.462533
London,0.0424389,51.4825143
London,,
London,,
London,0.0019753,51.4463482
London,-0.2190418,51.571538
London,-0.1268724,51.4778465
London,-0.2278066,51.4559251
London,,
London,-0.217365,51.514108
London,0.01572543524305679,51.536527750000005
London,-0.1276474,51.5073219
London,-0.1274239,51.5271467
London,-0.0566206,51.505981
London,-0.16769546889116943,51.52402275
London,-0.094083,51.461257
London,,
London,-0.09410998709235863,51.5284938
London,-0.1868025,51.4939787
London,-0.1081361,51.5639496
London,,
London,,
London,0.0077894,51.4974072
London,,
London,-0.132878,51.5292188
London,-0.1332873,51.6164024
London,-0.0972434,51.5192634
London,-0.15022438538519634,51.5155842
London,,
London,-0.09331,51.517073
London,,
London,-0.0641924,51.5159548
London,-0.11869,51.528661
London,,
London,,
London,,
London,,
London,-0.1101881,51.5217041
London,,
London,-0.1734017,51.5135053
London,-0.043209,51.513064
London,0.0976219,51.487169
London,-0.1238131,51.526222
London,0.014361,51.549422
London,-0.06752842561114161,51.5155211
London,0.0456663,51.531542
London,,
London,-0.07139,51.524278
London,-0.1852002,51.4864516
London,,
London,,
London,-0.142066,51.512967
London,-0.18551041969647705,51.513242649999995
London,-0.21655,51.5576507
London,,
London,,
London,-0.017420001373354938,51.500497800000005
London,-0.1800003,51.4908795
London,-0.2060884,51.470662
London,-0.19555507259062757,51.49965505
London,-0.1444066,51.5394523
London,,
London,-0.1733214,51.5197618
London,-0.12543203039216438,51.510176400000006
London,-0.018934,51.5014806
London,-0.1609132,51.524416
London,,
London,-0.133606,51.51207
London,-0.022207,51.489489
London,,
London,-0.14110618978027845,51.55018665
London,-0.1644396,51.5359753
London,-0.2675798,51.5052451
London,,
London,,
London,-0.0077862,51.455403
London,-0.1926878,51.4914717
London,,
London,0.0599794,51.5265614
London,-0.1890115,51.4924019
London,-0.1948773,51.502698
London,-0.2719271076156168,51.51128185
London,-0.02968,51.519659
London,-0.116576,51.55309
London,-0.133572,51.509662
London,-0.089878,51.513263
London,-0.15279359512063517,51.5097541
London,-0.07134061842968414,51.5241368
London,-0.03501226201922958,51.51456185
London,,
London,,
London,-0.16111628069029976,51.5244616
London,,
London,-0.225222,51.49312
London,-0.065912,51.5273366
London,,
London,-0.06752842561114161,51.5155211
London,-0.093893,51.55872
London,,
London,-0.056134,51.520223
London,-0.0556102,51.5103051
London,-0.06688297560015115,51.51465255
London,-0.198376,51.4932607
London,-0.0955892,51.3788089
London,-0.158102,51.4173633
London,,
London,-0.2075667,51.4452815
London,0.0352262,51.5022544
London,-0.058357,51.5145569
London,-0.3124795,51.5106744
London,-0.1899154,51.4954241
London,-0.004743792629752188,51.53545015
London,,
London,-0.110683,51.500499
London,-0.13154710760451566,51.52311625
London,-0.1748431,51.5142718
London,-0.11516400689655304,51.4615855
London,-0.1276474,51.5073219
London,-0.0785803,51.5705755
London,-0.1323875,51.5392146
London,,
London,,
London,-0.16997488328532634,51.517972650000004
London,-0.0184133,51.5129179
London,-0.11045,51.5890144
London,-0.139174,51.495676
London,-0.2112786,51.5531901
London,-0.10928868800473664,51.52301575
London,-0.028906903143714566,51.51501955
London,-0.07577209718854652,51.5216997
London,-0.1413267,51.5285009
London,-0.1161571,51.5299516
London,,
London,-0.15593,51.450765
London,-0.1392949,51.4988397
London,,
London,,
London,-0.060071,51.520626
London,-0.1014943,51.4530785
London,-0.1095729,51.5205316
London,,
London,,
London,0.0197558,51.5497812
London,,
London,-0.1204779,51.41006
London,-0.15344958529116523,51.52224755
London,-0.1908042,51.4938819
London,0.0396402,51.5119688
London,,
London,-0.0446566,51.5222995
London,,
London,0.0287318446244653,51.50814615
London,-0.1183894,51.5145291
London,-0.0805261,51.5269418
London,-0.1079087,51.5015408
London,-0.094595,51.51495
London,-0.1276474,51.5073219
London,-0.16224,51.5898138
London,-0.0543440320833318,51.5144338
London,-0.2210566,51.5490335
London,-0.0773123,51.5283398
London,-0.175233,51.513156
London,-0.2493228,51.5152475
London,-0.12500477447317745,51.51376045
London,-0.1978939,51.4811397
London,-0.1312691750743433,51.509513763786934
London,0.1266854,51.5092857
London,-0.167214,51.522658
London,-0.171919,51.51625
London,-0.0081776,51.4892166
London,-0.159359,51.515237
London,0.1190507,51.54371
London,-0.125974,51.517293
London,-0.127918,51.510256
London,,
London,,
London,-0.1077633,51.524403
London,-0.180448,51.585253
London,0.0390385,51.5373507
London,-0.108253,51.51979
London,-0.1933887,51.5111494
London,-0.2010951,51.5962746
London,0.0690043,51.5120704
London,-0.16253740129708108,51.514549099999996
London,-0.07281166622051391,51.51678295
London,-0.1382292,51.5349259
London,-0.10070535000000577,51.56255655
London,-0.06039214721074449,51.5126892
London,-0.123418,51.509056
London,-0.243919,51.447628
London,-0.2042274,51.5121446
London,-0.144778,51.506219
London,,
London,-0.0716514,51.5130827
London,0.0040534,51.5344662
London,-0.03343,51.521842
London,-0.232727,51.5021514
London,-0.162908,51.517621
London,-0.0972482,51.4303184
London,0.032129,51.542526
London,,
London,-0.1665093,51.5225474
London,-0.0675334853622846,51.5107091
London,-0.1276474,51.5073219
London,-0.174871,51.539557
London,-0.0756727,51.5479875
London,-0.2337074,51.4934988
London,-0.1825818687165853,51.5416282
London,-0.15939255356000603,51.519673299999994
London,0.0344291,51.5160887
London,-0.1276474,51.5073219
London,-0.19875579987805658,51.530122899999995
London,-0.132443,51.509879
London,,
London,0.0380184,51.4472202
London,-0.008456289124810886,51.5372453
London,-0.2000086,51.5074135
London,-0.20660198825233872,51.489864749999995
London,-0.17539817717463513,51.42429615
London,,
London,-0.2624032,51.5318751
London,-0.077385,51.525667
London,-0.1199877,51.4115075
London,-0.01860500002700858,51.48696135
London,-0.146245,51.507444
London,-0.16089270658343816,51.51550395
London,-0.0997491,51.4449802
London,-0.0871777,51.529529
London,0.041818,51.4543419
London,,
London,-0.2472635,51.5356972
London,-0.1605611636274593,51.5151331
London,-0.06838272708333251,51.51132355
London,-0.0331535,51.4925358
London,,
London,,
London,-0.07156698642448128,51.52069395
London,-0.1276474,51.5073219
London,-0.074119,51.520171
London,-0.2441712,51.5658867
London,-0.0157171,51.4465498
London,,
London,-0.0420336,51.4471117
London,-0.15150125972297668,51.5196939
London,,
London,-0.18745259296344932,51.4927864
London,-0.175982,51.515757
London,-0.121163,51.558166
London,-0.0811329,51.4737358
London,-0.06798690475917486,51.47411645
London,-0.0718802,51.5347618
London,-0.1528179,51.5639255
London,-0.1973203,51.4854143
London,-0.050895,51.515482
London,-0.247268,51.535796
London,-0.182078,51.517548
London,-0.2128534,51.49004
London,-0.182319212984496,51.51309895
London,-0.2074137,51.5141442
London,-0.187426,51.521309
London,-0.10197426308930181,51.5203486
London,-0.0134285,51.5173624
London,-0.1172498,51.5341313
London,-0.1276474,51.5073219
London,-0.15036,51.515609
London,-0.132333,51.512878
London,-0.1696556880859604,51.51535805
London,,
London,-0.0510179971886123,51.5264552
London,0.0458782,51.5337562
London,-0.1088540807412601,51.5641454
London,-0.1157333,51.4482854
London,-0.05599153484696481,51.5244137
London,-0.18794706582881926,51.50214055
London,-0.23076309386964156,51.534772849999996
London,-3.692960405050836e-05,51.509140450000004
London,-0.2084533,51.5488749
London,-0.1342337,51.5143116
London,,
London,-0.2627945,51.5390982
London,-0.12615650660684788,51.5286245
London,-0.2266881,51.5636059
London,-0.060466,51.512784
London,-0.20172482845989162,51.54836435
London,,
London,-0.1276474,51.5073219
London,-0.1904941114763307,51.4944796
London,-0.0433379,51.5212984
London,-0.06574,51.513017
London,,
London,,
London,,
London,,
London,-0.089878,51.513263
London,0.02229950445048575,51.5473276
London,-0.2503134,51.5370809
London,-0.177105,51.514636
London,-0.196999,51.51461
London,-0.182693,51.4932707
London,-0.0613722,51.5192615
London,-0.1327175,51.463722
London,-0.0070526,51.5617278
London,-0.129519,51.524363
London,-0.1284219,51.5433086
London,-0.0989359,51.5030632
London,-0.05452878128203453,51.51450695
London,,
London,0.0685877,51.4902434
London,-0.1276474,51.5073219
London,-0.0191992,51.496406
London,-0.0785803,51.5705755
London,-0.18082921156101217,51.501106050000004
London,-0.21591764307853492,51.41695645
London,,
London,-0.1276474,51.5073219
London,0.0493575,51.4513224
London,,
London,-0.156963,51.4906417
London,-0.0766043,51.4998612
London,-0.0136194,51.4983951
London,-0.15234634293636132,51.49053385
London,-0.074707,51.518097
London,-0.0120085,51.509744
London,-0.0368591,51.509631
London,,
London,-0.1542467,51.5122373
London,-0.1925575,51.4962332
London,-0.1444417,51.5390484
London,-0.111809,51.5303883
London,,
London,-0.1370377,51.5200529
London,-0.2918996,51.5101512
London,-0.14022076139566564,51.5360606
London,-0.1860471244702978,51.4942046
London,-0.0934348,51.5238023
London,-0.185034,51.4836177
London,,
London,-0.0810036,51.5243096
London,-0.1446162,51.549666
London,-0.1915852,51.5511608
London,-0.054817,51.511495
London,-0.138656,51.520223
London,-0.0252561,51.5124831
London,,
London,-0.14017999107868523,51.52646675
London,,
London,-0.0213567,51.4985083
London,-0.0121514,51.4343932
London,-0.058443,51.523463
London,-0.06752842561114161,51.5155211
London,-0.18271,51.45946
London,-0.160952,51.4893484
London,-0.1934461,51.5705737
London,-0.0766043,51.4998612
London,-0.0933215,51.5710739
London,-0.165319,51.517677
London,0.0721255563332842,51.43490345
London,-0.1437019,51.5227447
London,-0.1672083,51.4703698
London,-0.16808199907593746,51.51885335
London,-0.10355085,51.5799108
London,-0.1403876129742136,51.4924624
London,-0.1352756,51.5398745
London,-0.2276813,51.5618367
London,0.0216102,51.5081774
London,-0.109637,51.5074725
London,-0.163013,51.513078
London,0.0218099,51.533225
London,-0.05496,51.517463
London,-0.16046141676136405,51.52050475
London,-0.0070408,51.5067514
London,,
London,,
London,,
London,,
London,,
London,-0.0587263,51.515306
London,-0.12171447271429131,51.5152486
London,-0.186018,51.511297
London,-0.17123463643640702,51.5178902
London,-0.130755,51.495859
London,-0.0619268,51.5493336
London,-0.17804890564151765,51.49516765
London,-0.1904525,51.5363852
London,,
London,-0.2166505,51.4623484
London,-0.2655912,51.5070242
London,-0.105001,51.52005
London,,
London,-0.20683930616027116,51.49803835
London,-0.066718,51.531085
London,,
London,-0.126801,51.5155236
London,-0.0317578,51.5123889
London,-0.17297302409793605,51.51574495
London,-0.1276474,51.5073219
London,,
London,-0.18696599999999208,51.53099695
London,,
London,-0.10070535000000577,51.56255655
London,-0.1631388,51.547008
London,-0.064397,51.524353
London,-0.072902,51.523711
London,,
London,-0.2089937,51.5156355
London,,
London,,
London,-0.19305610208044593,51.512711550000006
London,,
London,-0.148205,51.509309
London,-0.060055438255183786,51.56642076584993
London,-0.06404906666666667,51.5164508
London,-0.112669,51.521495
London,,
London,,
London,,
London,-0.0664276,51.525172
London,-0.20512891611234874,51.51648215
London,-0.167924,51.529601
